Air_Humidity,Air_Temperature,Soil_Temperature,Water_Level,UV_Light,Soil_Moisture
40.40241572,40.52558272,37.26662321,32.73603456,0.777119757,74.11032021
83.80592548,23.58405127,16.45067708,35.82634772,4.010693107,86.81870215
34.81402474,34.21341822,16.13780843,13.89954324,5.939807532,64.42079664
61.47068337,24.42486192,15.44523885,41.87057669,2.871442708,81.19896598
54.62380962,43.73913199,10.41945139,45.99883092,8.479505747,67.45734907
88.94271701,16.00270717,33.15416405,41.58891339,1.511001592,99.28447987
36.72233413,32.39378531,36.25103594,18.72991356,3.671290894,61.02869658
53.87133594,19.99510641,28.42488108,31.39893556,1.249039053,85.8824719
88.168226,36.36660616,15.64599945,46.16668171,4.04832134,84.12909678
81.93042755,20.2767085,18.55833991,19.42991268,0.39661305,96.60559338
79.02432426,22.06149786,24.27780092,41.901252,2.725493951,94.6438858
45.47416962,29.83112433,38.63037855,5.426380907,4.007352551,69.82166016
40.25325524,42.4450485,17.42054115,5.164101625,4.781653633,63.88136459
70.1185932,21.35143116,31.94937712,39.18702472,5.436963585,82.12609568
85.76255935,19.32720063,23.1834467,39.2651412,2.749911298,89.85466027
63.40577358,37.76930496,18.93542045,40.50397345,5.230413346,65.97299789
64.29676137,30.01858597,23.67747811,46.8512077,5.090046216,85.27062319
46.79874562,42.35355337,12.13620153,10.30578403,3.161780509,70.39981958
76.16957599,19.39843671,33.96062113,15.43932432,8.302003307,77.22323297
41.22262491,34.37783679,17.29905784,45.66762142,5.456411266,59.1978764
49.42075418,21.98637438,31.7623637,12.9756289,3.322697187,64.51349128
55.52618632,19.70281286,12.05045114,35.70031704,9.473385121,84.45940737
60.45662272,35.50288245,38.65295668,28.870835,8.451124131,66.17961676
44.54458394,32.8105386,15.79044956,8.743715458,9.825878116,67.59516139
36.89020948,37.64482375,36.48226229,17.83686479,6.922338746,64.62003434
66.63720255,24.28387729,34.28419629,28.41674974,3.782229055,76.89925046
47.31783319,28.43914969,39.03579772,43.35575525,2.808606667,73.77779498
64.87429329,27.16415029,24.33671983,36.83923203,6.633178437,78.83591782
39.26176292,44.52268392,31.82191882,32.98474227,9.808165825,58.80888891
58.86840611,23.7674687,21.12131971,27.32148005,6.267150801,71.18191119
61.95536595,23.84451715,15.53104714,18.44077927,8.81614941,75.93302524
33.10941221,25.63644626,23.29227799,10.36602101,3.29103431,74.15240804
50.19625669,31.93782244,14.97247046,23.40842156,4.069537825,71.05754749
38.06488062,22.56968233,39.46133868,6.283332226,9.062752396,74.6441021
33.80249823,42.45869821,12.88739473,14.49751502,7.56866702,75.03846123
89.39761394,22.97056695,27.6763517,24.46175191,9.814103204,89.15501559
49.3412307,41.87447195,28.79391566,23.83723336,7.747642097,72.47145272
78.59246675,18.10425191,26.14238629,6.993294395,4.485157072,91.10671018
45.27843929,34.69688107,29.86557657,31.50770691,5.310680198,65.46639374
70.89016333,42.20956555,13.48542325,29.73579151,9.005154925,74.86387793
75.61367159,20.06248315,26.65055573,8.514693681,5.516467361,95.18276654
65.73832444,44.0498088,18.61637713,47.44233736,2.553973742,70.33395929
58.29457131,28.58650081,38.2052819,9.472225053,4.356198128,68.61494886
54.71045485,43.37145325,32.8621496,43.46753681,5.163159888,60.41874384
50.93209599,35.30460131,39.17543446,5.013937936,0.967198336,68.317715
85.77174865,24.0476061,11.12668209,44.70264928,7.437626743,83.48997399
79.83716447,20.64907575,18.55399526,5.887387949,1.093539334,97.84849382
87.90161464,24.11205139,15.8626776,39.10154144,4.049177134,90.604035
37.45783341,17.79052228,10.33463762,21.27608651,8.046224415,81.91530314
73.85204851,19.31603899,17.26977191,38.21975601,4.675703616,85.68003228
86.30042741,18.13981321,30.36327951,23.07853424,8.420155197,81.67851765
40.87398397,27.68830631,16.93266766,8.190856505,3.418813221,67.11701349
33.98977604,38.86735129,25.27010336,39.53780129,9.57636294,57.33873261
74.46723896,19.24150663,36.63454345,8.206370839,2.094684318,86.29226343
64.46838679,18.909613,30.81273761,46.49541962,0.38264145,86.1695201
80.50972661,34.30286849,21.8388721,7.293831611,8.72426543,82.15998351
38.3863426,20.91548946,21.17406817,26.5696375,7.52202716,66.37117013
77.71603871,17.92830114,23.67207442,37.53654939,2.319838371,88.68626488
42.0976392,20.00545735,15.31124323,22.69609092,9.847416071,70.49503886
39.81935657,42.71194188,29.02002302,14.77550636,5.022801293,64.78404075
39.85594788,39.64413758,20.92458457,39.15909326,9.510654401,66.54092217
78.87448321,25.62193687,35.57096048,40.29326172,5.050287714,75.85620411
69.91183324,34.67462302,32.6965798,46.52127428,4.718745868,80.04957219
61.38392549,31.11827021,28.31539492,21.92742997,4.491385371,87.09052412
51.52982905,35.3137279,20.92606668,27.78132805,3.348752761,76.45154901
82.63203245,35.48013457,16.29795495,21.34077993,5.337014972,80.84097527
53.54670645,33.86202045,33.28455592,16.56868198,4.525546619,69.08314336
78.99596637,22.98304106,24.59227297,38.79648327,0.367468766,86.09650737
56.34809451,16.17019262,16.74250115,20.28433303,2.604352334,80.62542165
52.61666577,28.66700346,15.85523845,24.26672489,2.131228001,78.68995014
57.76078714,41.72921654,14.96202714,23.16531459,8.674356023,64.30916708
48.08267245,32.08491776,33.31483589,37.06975515,5.988699772,59.87540684
74.85656281,39.97173125,16.86961556,46.30080317,7.636831004,77.14045611
60.16322341,44.74873029,25.79926791,35.00402276,9.568260377,66.79360947
43.93276171,19.90848612,23.54639083,26.22121682,6.440392725,73.08430011
83.9744744,35.75332917,27.38832698,40.06423016,9.826099914,71.49408926
53.03347328,35.22880721,36.31464701,33.84370959,3.117640517,71.2343729
62.61317167,44.39866342,36.0324217,7.72746607,1.862671823,63.68219153
84.38832666,44.56802202,23.53228215,9.304861389,4.03309888,76.01806925
67.45427975,35.60035835,10.46098752,6.706262483,4.707994149,87.28556886
37.01388244,22.30844376,22.79331417,25.55673468,8.953615429,75.0657827
86.38992742,38.95667514,28.18580612,42.16340455,5.59940439,71.71605436
67.66248318,18.21087403,26.73294277,19.08874262,2.921809994,78.30373753
50.09433688,38.42097913,29.54008317,22.28720824,7.426342829,67.6983532
38.35632436,42.30588372,14.62227197,45.92646988,5.058319371,58.52956989
77.64151136,26.48500184,29.39605296,42.66065504,1.621319453,73.51358671
67.20436536,33.91905885,15.47954856,34.92716506,5.768197876,80.46045138
62.00766552,27.90428196,32.51571942,17.00617019,9.113945368,76.10611541
83.63355498,28.13295165,20.1726284,10.26686672,8.426226175,85.87156618
77.31583267,24.31112667,31.296863,5.722647021,5.868099726,83.74774988
39.10049278,37.86388861,11.43596797,9.815480267,3.770831739,68.67612368
48.70332407,43.08529692,22.23580077,18.16683996,0.869787511,64.96233086
44.90934839,43.22252578,31.15103567,29.83055286,4.696489233,66.33341363
74.63677755,20.24343855,16.80611549,7.880003724,7.520794375,93.54919059
32.01194608,41.24230949,33.85861134,11.13025002,3.602737197,58.2634669
64.19338109,37.12294324,28.92339199,13.1486316,2.354468256,68.86637595
75.74752114,22.58512202,27.62685316,33.43919418,9.313797193,76.50520873
82.60593821,17.01853839,20.60646563,32.71054095,8.215557005,84.53134517
50.52490492,23.03991801,24.47354411,29.78445769,6.382756194,77.2026938
79.27543828,42.3662471,27.92047903,16.27256411,1.367833439,65.77014093
36.63790422,33.99536025,24.17386342,21.7003861,1.449088404,70.77513522
80.7871375,36.63163983,30.94939972,9.351037235,1.032195915,82.53712808
37.64931974,22.71457053,23.01090799,15.19072717,6.162966669,63.87975059
53.83723743,36.58164467,16.06819545,45.39673519,1.155627965,69.28855644
77.83772195,15.84364519,16.41801348,49.08612859,8.426271989,89.1737874
38.99504564,26.25964037,10.17411307,34.14468135,9.929650018,71.84466223
43.75508371,33.80260046,19.02873147,46.25704814,3.663481847,73.5522732
73.3351541,19.38289697,32.46752921,33.92338552,4.53669847,83.29522841
73.20219219,39.69010723,33.82488127,6.493841875,7.11667177,78.82780671
68.46885797,22.05093896,16.07402626,49.85431632,9.371530063,80.94592364
71.63690667,34.56843338,38.77131991,9.452853576,8.940937736,67.9610513
62.5634666,27.15591428,25.0720838,35.71888107,0.575918287,74.62908943
45.10794353,32.88130786,37.50936247,16.37762914,1.690718026,72.59091197
50.74175961,18.22351658,31.20295846,22.63915008,7.545971986,76.99989482
40.89586301,15.507384,31.67300269,34.06703832,6.88893108,78.59347344
84.50703368,42.28693282,12.55130864,24.64193072,1.33218594,84.23112009
65.00350769,23.08890026,16.59973381,16.27457265,5.02064582,72.52914782
54.05108501,39.59031008,10.264445,20.05007841,7.808146311,65.54360993
57.72034822,44.98050901,31.48382921,20.36966526,2.187806823,62.55083618
86.83700038,21.34293774,20.33314865,48.1695757,8.712876357,83.74753003
39.20108419,22.95512224,33.59957548,40.93758572,0.529717748,71.24918531
65.17378992,34.88579363,20.1680866,25.63469472,7.821950851,79.94259047
60.35332073,43.96345904,34.58001257,13.99194142,6.158188998,72.73740035
66.68725413,42.47443045,13.92094761,41.49572496,3.151993467,73.25951995
31.08661103,30.0862656,15.2011947,12.07321122,7.209325483,67.10247707
82.32743454,38.85330848,20.22629619,14.47079977,7.823657952,74.56968508
85.92709695,19.07237559,22.25462167,21.47060263,9.338989713,88.50135956
63.90799102,44.32314553,20.46108433,44.61566881,3.677746722,72.4601134
71.79904943,43.93059702,32.90941098,10.93040009,6.86016736,74.28084496
85.34996287,19.91186874,12.90854178,10.50053868,6.026162769,94.64907466
72.43431806,23.98269374,20.53651059,27.22887447,5.252060695,72.02023189
39.15234257,18.00464993,35.11719999,17.43847435,8.904164742,71.39554718
64.57730161,23.15152797,12.00391232,30.59275737,0.031673141,92.30447493
66.40290278,39.47867368,38.27030523,25.32365081,2.821116061,69.20845189
55.44784028,26.34946821,39.58950527,24.57315979,5.382772395,79.08481706
74.18665414,17.65190901,12.65704521,10.03878367,1.782932616,88.65320064
86.06202089,25.26676574,18.73817567,11.34723606,9.078665337,86.68073946
85.53411077,44.44150003,21.17201998,41.94853599,6.475951176,70.93024529
57.05036228,33.89050786,33.29174106,44.86472319,4.778829946,66.10373178
36.79428275,27.48482839,27.87780436,15.56075898,8.147017591,72.08896058
89.09047194,19.9961554,29.33097101,10.10572257,4.508861915,93.46841631
80.33388519,44.58530392,32.72529468,7.403750237,5.586530119,73.15998714
37.47976087,39.62547028,13.53936998,32.37339262,0.027509956,62.57469393
85.25051296,23.44431907,34.99628371,37.19089456,3.657005302,85.60995827
82.19378172,17.10206087,31.16859413,21.77644951,1.387904724,95.60439817
61.13028343,16.69876672,27.32025176,35.58541404,6.896886807,90.48122894
65.47652614,18.61134449,36.69206004,37.0831467,4.79026959,79.49922609
53.94016223,32.42305751,31.00919062,47.09040266,3.017575573,64.26231231
33.28569833,42.86290264,16.05099888,7.919313703,4.678323394,67.67454705
50.1118345,29.90230284,22.89236143,13.65312755,2.09629888,73.28559161
78.17120692,40.28836447,24.82128601,8.083669442,9.250866325,79.35777931
30.27792138,28.3765986,11.6565288,44.059727,0.539726326,73.75324195
50.0099503,36.25750637,38.6391254,40.6664222,8.654170353,61.26751815
53.89012162,36.95618212,13.85731782,30.85889318,5.113587887,73.16326851
62.24373618,20.21891118,30.92383802,8.764853452,6.189464961,86.44480351
85.19133698,25.83648177,25.18693108,17.29905614,3.026056209,85.64558157
50.78075966,34.1190647,10.7689675,18.39739316,9.666976168,66.98008577
50.81719211,17.12089825,37.74242428,30.23344382,2.818509585,70.06559898
74.25007489,25.84620563,35.55510426,16.61197523,5.888779971,76.02456337
57.13307645,31.04398399,25.72773784,8.283193876,9.934167051,70.44803525
43.47628938,44.88673479,16.86827008,37.88430358,8.810943964,67.80148349
57.14637097,29.23600688,13.64868672,18.45860952,5.363298253,72.04660487
38.45142122,39.48170271,20.90177438,25.35683797,9.90374523,71.42148147
40.58321919,27.96201855,17.66284843,10.74499857,7.013698617,65.17014629
59.90206636,38.89172168,25.20073603,41.11467365,2.087004161,84.30724066
55.13552697,32.86244405,38.99227888,30.44893446,4.055962104,79.31618823
84.89075406,41.59786325,27.2486048,45.57135318,3.34493334,78.58643155
51.74363395,27.32827657,36.69793168,27.29622034,3.440137083,64.90484306
64.83530102,33.12913259,29.52636512,47.36415523,7.604564394,73.66180492
67.93585728,33.90056042,24.2573958,45.1340692,5.842629273,74.30774131
30.7856674,27.52148825,35.63822688,30.94069354,0.380927116,61.82350375
69.81224232,19.32936131,24.14104331,47.02520472,8.774484837,84.39603758
40.68215801,17.80678221,36.05884512,19.53899363,2.967961405,70.78408707
87.66421905,15.50014652,18.74730309,21.45389732,9.970748769,87.2369031
38.91976367,41.20602793,13.86439221,7.046507809,9.541907303,63.4648806
54.87744742,22.09424737,35.65943393,31.5140408,9.405307167,71.64755675
35.12098008,21.34520248,27.62245491,37.48657865,8.111276041,81.48547447
89.81245511,37.08106201,36.67277195,39.80836356,2.206133317,77.50762465
60.13170062,24.60048339,38.13481621,11.74173287,5.32632744,78.18617933
65.72310104,30.18134077,11.60885171,24.98715825,2.243026268,82.13489154
34.02458864,19.87533196,25.02907906,12.95884454,2.596754556,75.98894411
74.99762822,43.79237164,21.24893647,34.7957307,6.109517694,76.05495029
42.59433559,40.547442,28.77575191,12.10758676,0.408335454,70.99290254
83.88325737,40.91368869,33.80773592,45.68736578,9.694585668,75.40098179
42.30837843,27.20321246,18.41770648,15.37855905,9.186731726,72.85715229
41.44126324,37.87083641,26.70395153,18.11310198,3.807675722,66.92548551
32.19298007,19.31628466,31.2618574,43.2907845,5.15422448,70.99360116
58.32401671,15.25857008,14.03293249,25.63104246,4.661194193,80.63786639
63.890468,15.59918798,34.42200718,6.079817561,8.821997786,80.65000397
33.94251837,32.59805212,28.183288,27.2563813,6.886018763,66.69900122
76.531657,28.66184716,38.48612311,8.804450092,2.781112474,81.82972669
57.19733008,30.54046047,20.18586757,49.34051234,4.468412545,76.96585412
61.46341616,15.22389421,13.24437827,31.46502067,4.289659757,85.29756312
56.44576482,27.68059859,25.19503603,16.54396779,9.593351683,73.93168275
54.04578365,36.54204484,12.57432315,30.36729558,1.753109105,71.95837198
63.57841988,28.28081106,39.0857957,8.459019652,0.895763373,78.3237759
39.31441476,36.96657619,11.16054875,40.99510869,8.806188322,66.45081011
40.91568783,21.99056893,32.60511703,46.63976242,8.966859895,72.07445921
81.70713726,39.39426013,25.75307194,44.34999747,8.717390879,81.18145559
86.76692773,32.65293721,21.05861957,20.3790921,5.109769156,79.90118359
52.39855898,21.32289298,11.97526494,19.65956538,6.597444283,83.00756741
46.24468039,22.10161428,28.66500773,6.578942505,5.633630476,75.00219414
68.63997259,33.84091394,27.55660988,34.31301614,0.694478261,87.98838953
54.52405027,39.8981878,18.42649819,29.07071529,5.958348969,69.25798031
31.52318134,27.46883346,37.30665104,25.67058671,0.136141473,71.68257379
39.36915584,22.74901287,19.12330022,45.8433929,3.249874096,75.38839789
72.95833373,41.01034821,23.49176232,12.55455055,9.322925759,66.01328071
69.53543651,35.07804875,26.31287368,5.434982001,3.040452696,74.23940529
31.62575955,28.44256462,13.00695635,8.299240345,9.398266426,73.30810324
43.31832972,29.63700586,37.96485158,15.0517147,2.501339571,67.42001754
43.8644878,21.12769404,21.23608457,6.497849717,3.145622405,65.98875187
70.31356462,33.8040789,12.42337642,27.62796698,6.284074964,79.03670958
31.18263227,25.76227532,21.61873521,19.13407049,7.616269728,63.6417156
36.24651492,44.8693553,28.00607641,13.12173536,5.01387768,61.49159913
77.99496512,29.40550546,25.40958015,38.75378337,8.821156872,87.84109344
40.71267972,29.57656819,30.83625922,14.20030968,0.402404216,74.94459285
69.16476647,31.97555362,11.66451826,35.94222954,9.221948386,86.42324927
44.29096686,42.50268009,18.53621831,20.71692076,1.963077999,64.73591504
35.96648357,39.024543,34.57691731,28.03224923,8.842387451,60.10950346
44.59033146,28.53390209,12.39681063,47.02401679,4.008631795,69.80515256
73.33601591,36.56097798,35.66457864,6.680823567,8.327570559,69.83615461
81.34178809,32.58706496,12.75688276,27.51190284,6.716655498,78.23654103
79.81319187,29.77101146,35.03362645,43.44903321,1.759416325,74.81434517
53.83101178,20.76947318,20.82365203,31.45884118,9.180475699,84.75692938
70.08510819,28.9180879,28.3662719,17.45917326,2.455173905,69.45136309
42.29905772,22.37455761,14.58661347,22.89565108,2.441401187,84.45924987
47.58886382,42.4452645,11.98506165,35.61195329,8.141788966,73.6305936
83.78014911,25.0622044,16.47814612,45.08653524,1.058732556,91.38278366
30.78011541,43.56792044,13.83561454,6.847986819,2.220359064,58.22227153
35.13051185,30.9916587,19.37217693,8.219246985,5.036775734,61.24330297
42.47317531,33.94633136,25.4314974,19.62731856,8.304770287,64.61856091
31.59193223,31.28821333,27.66278391,15.4750858,1.474839747,70.8365826
40.88612611,18.88141851,33.69604322,16.92188988,5.476682345,73.91056518
64.98249366,26.27463657,29.6871968,14.95714994,7.112405918,72.35753061
55.28547304,17.97438337,28.26274975,13.8121272,8.605952247,84.2445433
83.56030266,33.68862133,22.35346082,10.87807851,9.355655602,88.43274237
79.0466137,28.40622586,24.21425305,47.02793593,7.846399145,80.3964651
50.5090411,38.33954915,22.43562488,11.48852588,6.528283982,69.43118371
45.56540601,21.61411443,35.2649809,14.19816986,4.336200853,66.53084465
52.78154449,19.93698175,16.90001358,16.08195758,1.121101542,79.96559556
65.41769655,27.18996693,10.17162795,46.98566929,7.097371925,83.70925103
46.08381845,42.7975615,29.53959692,39.00713601,9.927373045,64.32177889
67.44893447,36.31265445,16.07386551,40.53647436,7.367605947,73.37819839
54.56469913,27.56770874,36.70345409,9.714121679,0.167110937,73.80680263
63.12283085,30.51816509,35.77138989,42.63394438,4.96259978,72.30239514
56.16759175,17.52639034,12.30182116,23.36868868,6.146466325,81.77580803
47.66794557,44.53727689,13.19165216,16.82703618,6.896742011,68.750892
86.90719842,34.99221914,24.85514777,30.90875376,7.197258356,70.88843163
75.81634765,23.56212205,28.27667988,41.99823076,5.581084412,82.70432595
38.40679055,32.57425183,18.24725012,40.0393468,2.233603327,72.44189757
82.10807855,18.28447098,31.5039315,45.04988672,9.422006615,82.5681757
59.24587189,43.97510006,27.84748063,46.76594837,6.966664677,65.03338432
83.67313361,20.24354964,19.74472329,15.71549321,2.368400369,87.83188826
77.99131536,34.44090954,10.76114464,24.07360524,3.223218323,80.34017371
55.51281027,22.36363388,32.50450844,5.658284264,9.219276706,75.31283266
31.3481585,36.52684148,16.44260997,44.56947467,8.874851867,64.94757786
46.12064156,38.30464102,35.0342123,11.95574682,4.051464384,55.55387216
62.49805288,35.20259187,22.6087078,43.76636656,0.38307222,79.73755134
68.00869319,33.43498381,27.31232328,19.82242949,0.484973689,76.5786675
45.47326113,41.77407282,36.18846191,21.56601155,2.839182909,74.04639226
38.36136444,17.35880133,35.90869003,6.760951452,6.291222193,67.17253909
80.09581421,24.92744297,21.14558726,19.70954554,5.841946353,80.66255424
89.06413084,22.44862439,16.26666678,44.97636573,6.338277869,88.69173766
61.54141094,44.64041886,33.25438233,6.14963305,7.172829719,68.68833274
40.30075715,26.68169339,22.99240611,23.28473629,0.190322536,64.32093358
46.33843959,36.97838098,15.76125981,6.412983342,1.050855952,67.69424679
31.10344059,35.54175492,37.13276027,21.69155413,3.594834518,65.65226966
84.85792839,21.36243712,15.94312583,12.76882884,1.548599975,86.22747507
37.06506497,22.16993041,10.77421505,16.3498277,0.753200425,84.42856299
64.59098853,23.43853691,10.60839921,44.49192679,6.40964396,80.70307269
46.44331324,27.33381835,28.66946069,24.62221493,8.153364775,66.77398074
63.25068015,22.02975197,29.85025182,17.32090961,7.526266574,82.03099236
69.0852233,15.58954448,19.33125115,31.52022701,8.170397786,93.83447234
79.78450822,41.3817917,19.60032968,11.39481319,6.658565441,78.7429458
42.38527631,43.96829494,20.18481745,16.67262233,7.353453218,70.05523764
30.65974972,25.24711161,30.4047564,29.58115854,2.717787742,77.78947944
38.2131378,25.15520638,11.74401373,15.68853688,9.930080363,67.95620986
84.00111851,15.21275438,37.87349058,35.56074818,1.831656545,93.9785543
82.43340465,35.40752065,16.67563133,27.1171086,2.144938744,75.21580676
65.84478613,39.76319687,39.99019616,39.73950816,2.889218318,72.8426235
66.03101163,19.39824901,15.14568081,47.67100411,9.753324301,82.82312365
69.90220047,19.78999048,33.14639372,10.21122002,9.882885894,86.70798282
40.52227672,38.7024975,16.70237635,20.05992545,7.948937497,72.14664156
84.86471676,33.48872245,12.42540405,19.37970783,6.290575986,86.56265935
55.12623149,16.34581673,36.24799973,11.80323137,5.200625752,80.52725033
52.98831169,33.67640971,35.76253778,41.46364118,9.706208457,70.5651411
61.13506232,24.26753169,22.10711177,39.19454168,6.956228029,79.31169364
32.81795801,26.06175466,31.07188428,26.79914619,9.447301283,66.515234
39.97700213,38.09194255,26.71197798,29.199685,3.165507995,73.55142143
74.28201699,39.32805578,35.58868341,7.67948621,3.337747923,81.98219045
34.96792008,27.01069881,19.45167908,29.99783085,8.547245941,68.96749644
66.18912657,43.41458808,25.710172,40.61036858,1.498549206,73.59617186
44.72094658,27.19388154,24.56117114,30.82224081,9.459278613,71.53167366
53.35773684,38.15508106,20.61717479,16.93878666,5.074743547,62.71795594
47.32162421,29.51631794,36.74365194,35.03967226,9.264138786,66.7017645
51.34036299,41.9259698,14.97633774,21.26697935,3.367927887,78.0952063
73.14275431,42.23283731,14.48525919,29.51929779,7.159589041,71.31664081
47.82730294,17.62250424,27.30728606,26.94044135,4.82875122,88.71669837
63.98427842,43.09479994,29.7248269,22.15287504,6.268036302,75.0563352
58.56302413,39.76604525,15.83857763,37.34950912,5.043724931,74.50816987
69.82026992,38.73932143,21.72152327,44.77442504,9.671156174,76.16786957
86.20978436,21.02734019,38.39691529,5.234563331,6.921053978,80.31542708
73.95432583,39.15357626,17.39852268,47.01274337,2.513189686,76.79838545
42.89642272,40.50398204,30.05082106,28.01818112,9.096769219,70.17505945
31.8709881,23.67451003,32.20448181,36.53293462,2.940297382,67.0343794
45.73584266,43.56780235,23.44386098,43.50310548,3.716050993,71.06731781
65.70467584,16.49580439,38.1257796,26.01966615,1.02123698,76.5446489
33.08554881,19.4972776,32.09970206,42.5738333,8.999665198,64.16642729
59.78197483,31.12743414,23.7377374,12.99289188,2.861120232,85.98580313
65.81057094,32.27377413,27.08005605,12.16253905,2.589176179,77.0954168
50.05463345,34.3545025,30.7784033,34.5862116,9.20262598,65.3099083
76.25473222,15.50907388,27.76570541,44.15643525,8.055268624,93.16033833
36.39589519,43.81100324,36.36092751,45.15917799,1.410789215,67.40587352
34.5082669,16.33764278,20.70665987,33.96832063,7.693245039,79.56880152
73.69132537,19.29185858,18.9965722,28.64701536,9.130330981,82.16053189
59.72947897,15.42043553,16.41516668,19.91268895,0.785112182,85.17695984
71.30414379,32.005753,11.13348904,49.1000187,8.252149949,81.41895297
56.08964032,42.96800652,11.29041893,19.3863059,5.474200519,74.36712155
44.78412199,34.97841498,36.10165579,38.48837483,6.691974494,63.50649028
79.14613906,39.67972405,30.35179439,28.939181,4.928543389,76.71588901
77.96495274,15.3984361,29.81597246,32.38305541,6.978030849,88.27281744
71.68178825,31.26045895,28.43928457,22.70662478,0.340978617,86.48390742
46.32870823,28.78688933,35.47657434,48.41704065,7.627067232,73.13135519
65.41384001,29.96903833,24.40800777,30.72570467,0.333436979,72.09064827
51.65843382,17.16639556,36.11232486,47.20044337,4.552998477,76.80251646
35.4949244,35.53306083,20.78335079,5.341613728,1.509649931,63.47749992
85.03881453,30.09661245,37.80122513,30.77017624,8.235742774,82.4492331
38.20911786,37.9544655,30.9597094,37.27341004,3.136609092,69.65468384
87.01424123,29.55871902,17.71531408,38.5286077,4.540935446,86.47325579
56.76034638,19.48144909,26.92254765,45.72395968,4.287507413,78.84723172
41.10797573,34.44770862,25.99091684,5.198072405,7.725019657,67.16619614
62.51405684,20.17159086,14.13696465,5.014857167,4.811443598,84.96104762
82.37675015,41.1718369,27.73728717,26.25185574,7.88958335,72.22331756
73.93349318,33.39348717,19.44356871,6.318216725,0.735082768,75.20700202
78.39366887,19.71611651,11.570463,48.85396491,1.915939679,80.32887872
69.527002,43.87014172,38.45968473,14.99293285,5.515342496,75.36086645
71.53659387,30.5509639,29.24471107,26.26991282,9.470883248,79.03003192
80.95173909,17.18695356,36.30756796,7.751193351,0.747578467,89.94405503
44.98008053,33.80498713,30.28168015,28.49217873,0.430842162,76.68885214
59.36549782,22.59596721,20.70951076,22.09802563,1.565506749,75.46622084
43.27256651,39.11080356,25.38064217,7.009701299,6.411531289,57.10747285
89.26008048,39.53466221,30.27240281,20.080592,3.989929167,81.28140039
86.64356038,44.36842068,38.80756976,22.61462091,8.255523794,74.21149118
32.36560868,30.05608593,17.61008377,49.54646711,0.719331515,62.21535623
72.33451035,28.64870639,36.24931176,14.35486424,1.964140868,81.13808652
85.51489904,37.60426816,37.72233416,29.51508269,3.000264055,76.10664842
40.83452071,18.97411969,30.11246544,49.42919971,6.267300867,70.19844263
64.07671383,31.40746541,37.93799882,40.64086436,6.851726903,71.52387238
84.92929786,31.387428,21.93635762,49.70153754,1.24203294,72.6933478
32.03675872,17.68419368,38.59048528,48.57342416,9.43804709,66.31874376
71.84521603,27.53952257,31.08348631,27.02927939,3.410441352,76.68145688
47.84094044,40.59854396,11.26017302,36.33691324,7.13168763,71.73381273
85.46377172,40.68460866,37.20618495,9.969940712,5.242077189,74.96760864
88.26349471,17.97712995,24.53418427,24.85169713,2.227581135,94.8869585
86.65598935,17.72162648,23.80980954,41.4058344,8.462283231,76.24141164
58.452853,22.88086431,26.99399818,27.74008944,8.182380282,73.22818088
81.72255906,41.24298188,14.4815364,36.62145648,3.960718539,82.19466734
80.67296391,18.86707755,24.07498146,38.55880985,5.886075857,86.05460061
49.14602839,36.59990408,34.9338165,16.40611136,2.578256959,72.65309306
79.73492845,18.03496859,10.46447377,44.40647178,6.898516287,81.02767842
32.22045808,33.69413561,18.18751481,25.69200939,3.090268126,71.6010136
65.77619271,25.68201897,10.07363759,14.45832966,8.440787344,78.30510978
43.80053024,38.66741889,22.47133927,43.94371468,2.173851043,64.76165593
37.23401315,22.01071346,31.84946531,23.80184627,0.148034228,78.69097569
34.6171921,34.17605488,33.96315487,38.76405973,2.68508042,71.2399727
71.77732655,22.07047604,38.35569283,29.66148825,1.910524865,87.23610992
50.39249783,36.40980849,28.25513839,22.18422885,5.082864397,79.42188129
73.48600629,41.21034104,17.638806,41.44443868,2.037032917,83.43207504
33.92138045,18.80405397,37.72443847,31.30114692,7.631898707,66.19955705
48.91742027,40.99787066,33.25947262,22.57529461,2.41370638,67.26710432
62.36947754,32.80725763,27.23285449,9.931904165,7.069681799,72.23178129
77.44338989,18.81331473,30.86920647,45.29503912,5.78470923,95.48408392
49.12515018,27.82625566,37.72949065,6.59613134,9.862498565,74.85786944
67.55348259,19.8258088,31.37182085,43.84343068,9.99900977,79.13477161
83.15866489,36.01043667,21.05123523,21.19826862,8.695260833,83.64357875
66.95179129,37.76604403,31.39084607,33.77024436,7.599833693,65.72342035
43.97756849,18.17389561,11.20834488,46.49898757,3.86456414,81.5701368
31.46404689,30.18419558,21.59246685,11.8267977,7.532767271,62.32590354
82.20593243,39.43875168,22.18969096,30.5127714,9.566755371,68.23480255
31.27616465,43.08489125,15.00514703,39.39947881,0.233775754,68.66854525
82.48210036,30.405536,10.69256442,39.09127247,5.379147002,89.7946459
61.73622804,43.50837671,14.0014371,28.65343616,2.179983044,75.3804626
86.34406191,31.07066911,29.63864487,33.1132757,5.578763159,81.29381458
77.92699415,26.82571484,34.06866449,39.08871474,4.664470898,74.95392629
89.87604663,40.44609386,39.64610478,42.8462437,5.757685816,70.70073743
51.04270893,29.78948131,20.39090509,39.28158936,5.509622214,69.28964222
76.03129734,29.15707532,27.98137667,20.93022244,9.601070392,77.62578159
54.11585482,29.70937468,38.114349,49.85268805,5.521861089,76.92934854
